p,divisor,searchedMersenne,detailedCheck,passedAllTests
138565891,19122092959,True,True,False
138566273,1939927823,True,True,False
138249733,4147491991,True,True,False
138566699,277133399,True,True,False
138566917,136349846329,True,True,False
138567487,52378510087,True,True,False
138568013,13302529249,True,True,False
138567937,266050439041,True,True,False
138568211,277136423,True,True,False
138568289,781525149961,True,True,False
138568879,43233490249,True,True,False
138569759,277139519,True,True,False
138570479,277140959,True,True,False
138571093,36582768553,True,True,False
138571439,747454341967,True,True,False
138202241,70759547393,True,True,False
138572089,4157162671,True,True,False
138572407,196218528313,True,True,False
138572039,277144079,True,True,False
138572699,277145399,True,True,False
138573191,277146383,True,True,False
138573293,127487429561,True,True,False
138573109,321489612881,True,True,False
138573013,4157190391,True,True,False
138573899,277147799,True,True,False
138573913,29931965209,True,True,False
138573541,497756159273,True,True,False
138574627,4711537319,True,True,False
138575533,13026100103,True,True,False
138576583,13303351969,True,True,False
138256201,19632380543,True,True,False
138577511,277155023,True,True,False
138576869,4157306071,True,True,False
138256177,829537063,True,True,False
138582161,4434629153,True,True,False
138578123,277156247,True,True,False
138580523,41019834809,True,True,False
138582551,239470648129,True,True,False
138380273,750574600753,True,True,False
138582907,15798451399,True,True,False
138237971,276475943,True,True,False
138585179,277170359,True,True,False
138583657,495297990119,True,True,False
138585851,277171703,True,True,False
138586219,12195587273,True,True,False
138584639,277169279,True,True,False
138585443,9146639239,True,True,False
138580751,277161503,True,True,False
138589631,277179263,True,True,False
138590051,9978483673,True,True,False
138588319,227562019799,True,True,False
138590383,177672871007,True,True,False
138584909,11086792721,True,True,False
138589723,21342817343,True,True,False
138583699,36586096537,True,True,False
138589777,2217436433,True,True,False
138581857,42960375671,True,True,False
138580373,28547556839,True,True,False
138587039,1108696313,True,True,False
138595319,1108762553,True,True,False
138587747,1108701977,True,True,False
138591113,831546679,True,True,False
138587783,277175567,True,True,False
138596177,116420788681,True,True,False
138586031,572083135969,True,True,False
138592771,14690833727,True,True,False
138591367,65692307959,True,True,False
138586297,13027111919,True,True,False
138591743,797456889223,True,True,False
138596663,277193327,True,True,False
138582377,67351035223,True,True,False
138597853,6375501239,True,True,False
138590021,6652321009,True,True,False
138585497,1940196959,True,True,False
138586733,14413020233,True,True,False
138590687,17739607937,True,True,False
138213203,92049993199,True,True,False
138585607,2494540927,True,True,False
138585913,22173746081,True,True,False
138588599,233106023519,True,True,False
138597743,277195487,True,True,False
138597623,13305371809,True,True,False
138596261,192925995313,True,True,False
138591527,3326196649,True,True,False
138235553,40917723689,True,True,False
138598049,4157941471,True,True,False
138596891,836016446513,True,True,False
138598403,277196807,True,True,False
138598699,78724061033,True,True,False
138598987,2217583793,True,True,False
138599339,277198679,True,True,False
138599807,6652790737,True,True,False
138600197,20790029551,True,True,False
138235729,149018115863,True,True,False
138600433,3326410393,True,True,False
138600961,55440384401,True,True,False
138601247,7761669833,True,True,False
138601937,69855376249,True,True,False
138601781,127236434959,True,True,False
138601103,277202207,True,True,False
138602521,9979381513,True,True,False
138602089,23285150953,True,True,False
138602257,831613543,True,True,False
138602957,148305163991,True,True,False
138602561,1096346257511,True,True,False
138603463,265287028183,True,True,False
138604033,589621556383,True,True,False
138604057,2217664913,True,True,False
138603781,4158113431,True,True,False
138604691,23285588089,True,True,False
138604729,19681871519,True,True,False
138610669,275835231311,True,True,False
138604919,1108839353,True,True,False
138605447,3326530729,True,True,False
138605639,277211279,True,True,False
138605711,277211423,True,True,False
138605833,2217693329,True,True,False
138606059,277212119,True,True,False
138605891,301883630599,True,True,False
138606569,77619678641,True,True,False
138606737,11088538961,True,True,False
138607463,240622555769,True,True,False
138608201,1108865609,True,True,False
138608453,19959617233,True,True,False
138608443,26612821057,True,True,False
138607837,495661625113,True,True,False
138608513,198210173591,True,True,False
138608923,46572598129,True,True,False
138609329,1108874633,True,True,False
138609547,35761263127,True,True,False
138609743,277219487,True,True,False
138247253,14377714313,True,True,False
138258947,17697145217,True,True,False
138254707,2488584727,True,True,False
138254561,1271941961201,True,True,False
138005159,1104041273,True,True,False
138005333,19872767953,True,True,False
138243827,113912913449,True,True,False
138005951,276011903,True,True,False
138005821,3036128063,True,True,False
138002411,266068648409,True,True,False
138006377,11040510161,True,True,False
138006259,219981976847,True,True,False
138007379,276014759,True,True,False
138004093,1255009221743,True,True,False
138009167,267461765647,True,True,False
138000581,20976088313,True,True,False
138009743,276019487,True,True,False
138008581,22081372961,True,True,False
138012097,13249161313,True,True,False
138004007,1104032057,True,True,False
138010399,6624499153,True,True,False
138002251,8004130559,True,True,False
138007579,41954304017,True,True,False
138250733,13272070369,True,True,False
138010619,1156252965983,True,True,False
138004627,25392851369,True,True,False
138001991,276003983,True,True,False
138013619,276027239,True,True,False
138015907,631836822247,True,True,False
138017471,75357539167,True,True,False
138011737,3312281689,True,True,False
138012691,23186132089,True,True,False
138020243,3312485833,True,True,False
138017791,2208284657,True,True,False
138018697,88331966081,True,True,False
138019319,1104154553,True,True,False
138002531,276005063,True,True,False
138021503,276043007,True,True,False
138019709,15182167991,True,True,False
138000799,3312019177,True,True,False
138018481,26499548353,True,True,False
138016447,2208263153,True,True,False
138022673,852151983103,True,True,False
138015457,135807209689,True,True,False
138238979,906018268367,True,True,False
138030049,16563605881,True,True,False
138014999,1104119993,True,True,False
138016471,55482621343,True,True,False
138026233,828157399,True,True,False
138028799,276057599,True,True,False
138026333,132505279681,True,True,False
138024209,4416774689,True,True,False
138018737,3312449689,True,True,False
138018577,18770526473,True,True,False
138034333,51900909209,True,True,False
138034997,182206196041,True,True,False
138014083,3312337993,True,True,False
138040307,2484725527,True,True,False
138039911,56320283689,True,True,False
138045529,49696390441,True,True,False
138039757,189666626119,True,True,False
138021733,828130399,True,True,False
138044339,276088679,True,True,False
138046939,23191885753,True,True,False
138047051,1104376409,True,True,False
138045461,375483653921,True,True,False
138241931,276483863,True,True,False
138018091,13249736737,True,True,False
138026047,217805102167,True,True,False
138016457,828098743,True,True,False
138021311,1104170489,True,True,False
138021971,2484395479,True,True,False
138017597,828105583,True,True,False
138025619,276051239,True,True,False
138050299,2484905383,True,True,False
138029719,5797248199,True,True,False
138018899,276037799,True,True,False
138029539,288205677433,True,True,False
138028973,828173839,True,True,False
138228859,120812022767,True,True,False
138029873,97173030593,True,True,False
138026123,9937880857,True,True,False
138024611,76189585273,True,True,False
138030287,874835959007,True,True,False
138023777,11041902161,True,True,False
138031693,828190159,True,True,False
138018611,1104148889,True,True,False
138028433,828170599,True,True,False
138031319,276062639,True,True,False
138033641,1104269129,True,True,False
138034711,11318846303,True,True,False
138033059,2484595063,True,True,False
138036439,15736154047,True,True,False
138036637,3312879289,True,True,False
138033859,3312812617,True,True,False
138019643,276039287,True,True,False
138036863,3312884713,True,True,False
138037019,722485757447,True,True,False
138037457,17392719583,True,True,False
138037859,1104302873,True,True,False
138037057,67086009703,True,True,False
138038687,30920665889,True,True,False
138258023,276516047,True,True,False
138038497,828230983,True,True,False
138039887,3312957289,True,True,False
138258293,712030208951,True,True,False
138039059,276078119,True,True,False
138038891,276077783,True,True,False
138040439,276080879,True,True,False
138042209,1104337673,True,True,False
138038843,91933869439,True,True,False
138040939,23190877753,True,True,False
138041689,52731925199,True,True,False
138247033,36497216713,True,True,False
138044441,34235021369,True,True,False
138044107,3313058569,True,True,False
138044761,36167727383,True,True,False
138044497,270567214121,True,True,False
138021881,4416700193,True,True,False
138046091,276092183,True,True,False
138046067,1104368537,True,True,False
138046247,6626219857,True,True,False
138047017,3313128409,True,True,False
138047101,14080804303,True,True,False
138046367,56322917737,True,True,False
138047341,9939408553,True,True,False
138254719,37881793007,True,True,False
138048803,388745429249,True,True,False
138049211,276098423,True,True,False
